date,tsp_name,loc,tsq
"May 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,120430
"May 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51669
"May 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,120430
"May 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51669
"May 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,95126
"May 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-82669
"May 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,74718
"May 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51669
"May 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,95126
"April 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27811
"April 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,11500
"April 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4491
"April 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,107620
"April 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4491
"April 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,107620
"April 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4491
"April 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,107620
"April 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,72937
"April 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,11500
"April 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-77791
"April 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,36804
"April 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,77937
"April 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,112816
"April 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,112816
"April 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,112816
"April 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,112816
"April 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,82816
"April 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,82816
"April 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,27204
"April 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,133020
"April 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,132102
"April 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,138020
"April 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,123020
"April 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,108020
"April 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,68020
"April 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,99937
"April 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,139506
"April 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,139506
"April 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,139506
"April 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,89711
"April 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27791
"April 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,81191
"April 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-67791
"April 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12000
"April 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-67791
"April 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12000
"April 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-67791
"April 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,8500
"March 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,140652
"March 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,140985
"March 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,140985
"March 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,115725
"March 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,51134
"March 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-168148
"March 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,180952
"March 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-20010
"March 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,57962
"March 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,87962
"March 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10
"March 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,62452
"March 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30010
"March 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,62452
"March 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-32000
"March 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,22573
"March 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-32000
"March 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,22573
"March 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-50000
"March 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-40000
"March 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-39000
"March 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-29000
"March 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-42500
"March 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,42572
"March 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44000
"March 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,32572
"March 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44000
"March 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,32452
"March 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44500
"March 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-43000
"March 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-43000
"March 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44000
"March 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-86500
"March 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-192500
"March 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-192500
"March 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,12452
"March 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-177810
"March 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2742
"March 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-157467
"March 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2419
"March 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-152467
"March 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2420
"March 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-150467
"March 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2420
"March 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51872
"March 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2743
"February 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-111313
"February 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,934
"February 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-108571
"February 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-76841
"February 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-88571
"February 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-73571
"February 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-77071
"February 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-120571
"February 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-123571
"February 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-166091
"February 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-95000
"February 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,60495
"February 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-102115
"February 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,60495
"February 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-66500
"February 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,60495
"February 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-65500
"February 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,60495
"February 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-63500
"February 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,61495
"February 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-87500
"February 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,59495
"February 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-94000
"February 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,59495
"February 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-43000
"February 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,49495
"February 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-35010
"February 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,53495
"February 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-118510
"February 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,53495
"February 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-128500
"February 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,53495
"February 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-132071
"February 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"February 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30
"February 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,44597
"February 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-25030
"February 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,54699
"February 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30
"February 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,111107
"February 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-26500
"February 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,104678
"February 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-27500
"February 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,135290
"February 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30000
"February 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,74066
"February 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-102571
"February 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,3066
"January 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-240243
"January 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-247709
"January 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-242709
"January 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-124199
"January 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-124199
"January 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-124199
"January 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-159209
"January 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-146209
"January 24, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-84209
"January 23, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-194209
"January 22, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-180209
"January 21, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-212209
"January 20, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-149209
"January 19, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-71209
"January 18, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,15306
"January 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-78000
"January 17, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-108854
"January 16, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-55210
"January 15, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-25355
"January 14, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,24300
"January 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10355
"January 13, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,24300
"January 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-7355
"January 12, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,54912
"January 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-40355
"January 11, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,4300
"January 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-87210
"January 10, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-41355
"January 9, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,14300
"January 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-8355
"January 8, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,104912
"January 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-7355
"January 7, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,84912
"January 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-38967
"January 6, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,84912
"January 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-23355
"January 5, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,54300
"January 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-55355
"January 4, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,45300
"January 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-40355
"January 3, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,4300
"January 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-25055
"January 2, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20000
"January 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-7055
"January 1, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,50612
"December 31, 2018 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-11652
"December 31, 2018 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,90812
